"entrez_id","ensembl_id","symbol"
"101927143","ENSG00000232628","LOC101927143"
"101927149","ENSG00000239921","LINC01471"
"101927150","ENSG00000264707","L3MBTL4-AS1"
"101927151","ENSG00000267575","LINC02987"
"101927152","ENSG00000240405","SAMMSON"
"101927153","ENSG00000258476","LINC02207"
"101927155","ENSG00000261105","LMO7-AS1"
"101927159","ENSG00000229042","LOC101927159"
"101927164","ENSG00000237101","LOC101927164"
"101927171","ENSG00000235899","LINC01564"
"101927174","ENSG00000224318","CHL1-AS2"
"101927178","ENSG00000151327","LOC101927178"
"101927179","ENSG00000282917","LOC101927179"
"101927188","ENSG00000265069","LOC101927188"
"101927189","ENSG00000236740","LOC101927189"
"101927193","ENSG00000234661","CHL1-AS1"
"101927195","ENSG00000229175","LINC00382"
"101927196","ENSG00000226747","FSIP2-AS2"
"101927202","ENSG00000290922","LOC101927202"
"101927204","ENSG00000245571","FAM111A-DT"
"101927207","ENSG00000249497","LINC02075"
"101927215","ENSG00000224957","LINC01266"
"101927219","ENSG00000229005","HNF4A-AS1"
"101927220","ENSG00000234264","DEPDC1-AS1"
"101927227","ENSG00000261394","LOC101927227"
"101927228","ENSG00000261623","LINC02179"
"101927229","ENSG00000267013","LINC01929"
"101927233","ENSG00000248445","SEMA6A-AS1"
"101927237","ENSG00000250075","LOC101927237"
"101927239","ENSG00000261156","LINC01989"
"101927242","ENSG00000168746","LINC01430"
"101927244","ENSG00000229051","LINC01788"
"101927245","ENSG00000283959","LOC101927245"
"101927248","ENSG00000238230","LINC00391"
"101927253","ENSG00000251239","LOC101927253"
"101927257","ENSG00000232564","MRTFA-AS1"
"101927258","ENSG00000236849","LINC01474"
"101927267","ENSG00000258334","TROAP-AS1"
"101927273","ENSG00000260930","LINC01416"
"101927274","ENSG00000249383","LINC02071"
"101927275","ENSG00000266053","NDUFV2-AS1"
"101927278","ENSG00000287261","HPS1-AS1"
"101927282","ENSG00000246876","LINC02466"
"101927285","ENSG00000222030","LINC01793"
"101927286","ENSG00000259664","LINC02254"
"101927288","ENSG00000261366","MANEA-DT"
"101927289","ENSG00000233806","LINC01237"
"101927289","ENSG00000280686","LINC01237"
"101927292","ENSG00000257771","LINC02395"
"101927293","ENSG00000225096","LOC101927293"
"101927295","ENSG00000233973","LINC01360"
"101927305","ENSG00000251676","SNHG27"
"101927310","ENSG00000259582","LOC101927310"
"101927314","ENSG00000271860","LOC101927314"
"101927318","ENSG00000257588","AQP5-AS1"
"101927320","ENSG00000234497","ERICH3-AS1"
"101927322","ENSG00000267226","MALT1-AS1"
"101927323","ENSG00000263627","PPP4R1-AS1"
"101927324","ENSG00000257582","LINC01475"
"101927331","ENSG00000225765","LINC01831"
"101927332","ENSG00000259611","LINC01582"
"101927346","ENSG00000239454","LINC02047"
"101927347","ENSG00000226258","GRM7-AS3"
"101927348","ENSG00000261856","LINC02186"
"101927350","ENSG00000260913","LINC01254"
"101927352","ENSG00000271826","PLS3-AS1"
"101927354","ENSG00000230825","LINC03016"
"101927356","ENSG00000223770","CACNA2D1-AS1"
"101927358","ENSG00000227809","LOC101927358"
"101927359","ENSG00000250241","PCDH10-DT"
"101927360","ENSG00000234781","LINC01103"
"101927362","ENSG00000225942","LINC01875"
"101927363","ENSG00000251329","LINC02353"
"101927367","ENSG00000261873","SMIM36"
"101927369","ENSG00000289485","LOC101927369"
"101927377","ENSG00000231119","LOC101927377"
"101927378","ENSG00000235139","LINC03017"
"101927379","ENSG00000251538","LINC02201"
"101927381","ENSG00000280953","LINC01163"
"101927383","ENSG00000228528","LOC101927383"
"101927388","ENSG00000287397","LOC101927388"
"101927394","ENSG00000227110","LOC101927394"
"101927396","ENSG00000237579","LINC01514"
"101927401","ENSG00000287315","LOC101927401"
"101927402","ENSG00000260101","AFTPH-DT"
"101927406","ENSG00000225539","LINC01821"
"101927410","ENSG00000260779","LOC101927410"
"101927411","ENSG00000267204","LINC01782"
"101927412","ENSG00000234184","LINC01781"
"101927416","ENSG00000228723","SRGAP3-AS2"
"101927417","ENSG00000233485","FHAD1-AS1"
"101927418","ENSG00000258949","LOC101927418"
"101927419","ENSG00000229649","LINC02681"
"101927420","ENSG00000224046","DMTF1-AS1"
"101927422","ENSG00000231373","GNA14-AS1"
"101927423","ENSG00000288675","PANO1"
"101927429","ENSG00000290869","KMT2CP1"
"101927430","ENSG00000265555","LINC01903"
"101927431","ENSG00000230173","LINC01790"
"101927433","ENSG00000267252","LINC01255"
"101927434","ENSG00000234953","LOC101927434"
"101927438","ENSG00000234572","LINC01800"
"101927440","ENSG00000235830","SRGAP3-AS4"
"101927446","ENSG00000105793","LOC101927446"
"101927447","ENSG00000203527","SCUBE1-AS1"
"101927449","ENSG00000236747","LINC01282"
"101927450","ENSG00000260995","LOC101927450"
"101927459","ENSG00000253877","LINC01608"
"101927460","ENSG00000260192","LINC02240"
"101927464","ENSG00000284848","LINC02359"
"101927465","ENSG00000234303","CLYBL-AS1"
"101927468","ENSG00000227733","LOC101927468"
"101927476","ENSG00000236393","LINC03099"
"101927480","ENSG00000245694","LOC101927480"
"101927481","ENSG00000266258","LINC01909"
"101927482","ENSG00000229056","HECW2-AS1"
"101927483","ENSG00000286595","LOC101927483"
"101927487","ENSG00000253103","LINC01609"
"101927489","ENSG00000230098","TCERG1L-AS1"
"101927492","ENSG00000231851","MRPS9-AS1"
"101927494","ENSG00000241328","LINC02070"
"101927495","ENSG00000250230","LOC101927495"
"101927496","ENSG00000265984","GREB1L-DT"
"101927497","ENSG00000237819","CDK6-AS1"
"101927498","ENSG00000236268","LINC01361"
"101927501","ENSG00000224294","PINCR"
"101927502","ENSG00000233926","TLE1-DT"
"101927503","ENSG00000254872","LINC02688"
"101927503","ENSG00000281524","LINC02688"
"101927503","ENSG00000283640","LINC02688"
"101927504","ENSG00000227043","LINC01682"
"101927505","ENSG00000286733","LINC02348"
"101927512","ENSG00000237595","LINC01275"
"101927513","ENSG00000254278","LOC101927513"
"101927523","ENSG00000225768","LINC02620"
"101927524","ENSG00000229108","LINC02587"
"101927526","ENSG00000232655","LINC01656"
"101927528","ENSG00000229563","LINC01204"
"101927531","ENSG00000255595","LOC101927531"
"101927531","ENSG00000278711","LOC101927531"
"101927532","ENSG00000228058","LINC01736"
"101927539","ENSG00000263499","LOC101927539"
"101927541","ENSG00000231742","LINC01273"
"101927543","ENSG00000248318","LOC101927543"
"101927547","ENSG00000236977","ANKRD44-IT1"
"101927551","ENSG00000230922","LOC101927551"
"101927553","ENSG00000232964","LINC01737"
"101927554","ENSG00000234423","LINC01250"
"101927557","ENSG00000266100","LOC101927557"
"101927559","ENSG00000277449","CEBPB-AS1"
"101927560","ENSG00000233008","LOC101927560"
"101927565","ENSG00000251576","LINC01267"
"101927571","ENSG00000266850","LOC101927571"
"101927575","ENSG00000227463","LOC101927575"
"101927577","ENSG00000237179","LINC01797"
"101927580","ENSG00000261807","LINC02141"
"101927581","ENSG00000166329","CCDC182"
"101927586","ENSG00000233077","LINC01271"
"101927587","ENSG00000233008","LINC01725"
"101927588","ENSG00000214803","LOC101927588"
"101927590","ENSG00000232903","LINC01166"
"101927591","ENSG00000231538","DPP10-AS3"
"101927592","ENSG00000249345","LINC02405"
"101927592","ENSG00000285478","LINC02405"
"101927596","ENSG00000231621","ANKRD44-AS1"
"101927599","ENSG00000233527","ZNF529-AS1"
"101927605","ENSG00000261436","LOC101927605"
"101927606","ENSG00000259779","LINC01922"
"101927608","ENSG00000273805","LOC101927608"
"101927609","ENSG00000237773","LOC101927609"
"101927612","ENSG00000245149","RNF139-DT"
"101927616","ENSG00000256362","LINC02375"
"101927620","ENSG00000258731","DDHD1-DT"
"101927621","ENSG00000225975","ZNF567-DT"
"101927629","ENSG00000261014","LINC02165"
"101927630","ENSG00000236039","LINC02889"
"101927631","ENSG00000259456","ADNP-AS1"
"101927635","ENSG00000224292","PORCN-DT"
"101927636","ENSG00000251600","LOC101927636"
"101927637","ENSG00000256022","LINC02411"
"101927641","ENSG00000238217","LINC01877"
"101927642","ENSG00000264301","LINC01444"
"101927650","ENSG00000259847","LINC02126"
"101927653","ENSG00000257259","LINC02388"
"101927657","ENSG00000244791","LOC101927657"
"101927659","ENSG00000250582","SMAD1-AS2"
"101927661","ENSG00000235885","LOC101927661"
"101927666","ENSG00000266290","DYNLL2-DT"
"101927667","ENSG00000226686","LINC01535"
"101927671","ENSG00000166917","MIR202HG"
"101927678","ENSG00000227964","LINC01429"
"101927682","ENSG00000238184","CD81-AS1"
"101927683","ENSG00000236497","LINC01744"
"101927685","ENSG00000283463","HSFX4"
"101927686","ENSG00000230943","LINC02541"
"101927687","ENSG00000232732","LOC101927687"
"101927688","ENSG00000264672","SEPTIN4-AS1"
"101927690","ENSG00000258803","LOC101927690"
"101927692","ENSG00000228484","LOC101927692"
"101927693","ENSG00000223548","ACSL6-AS1"
"101927694","ENSG00000256659","LINC02368"
"101927697","ENSG00000276778","LINC02227"
"101927700","ENSG00000234948","LINC01524"
"101927701","ENSG00000237013","LINC01812"
"101927702","ENSG00000254718","LOC101927702"
"101927704","ENSG00000234474","MIR3663HG"
"101927708","ENSG00000255367","LOC101927708"
"101927711","ENSG00000286774","LOC101927711"
"101927715","ENSG00000265843","LINC01029"
"101927718","ENSG00000266729","DSG1-AS1"
"101927720","ENSG00000266916","ZNF793-AS1"
"101927721","ENSG00000232301","LNCPRESS1"
"101927722","ENSG00000218357","LINC01644"
"101927726","ENSG00000261656","BEAN1-AS1"
"101927727","ENSG00000262003","LOC101927727"
"101927729","ENSG00000258556","LINC02322"
"101927735","ENSG00000256699","TMEM132D-AS2"
"101927740","ENSG00000245812","LINC02202"
"101927745","ENSG00000229425","LOC101927745"
"101927750","ENSG00000239322","ATP6V1B1-AS1"
"101927751","ENSG00000259583","ALDH1A3-AS1"
"101927752","ENSG00000253982","CLN8-AS1"
"101927755","ENSG00000267302","RNFT1-DT"
"101927760","ENSG00000238276","LINC02944"
"101927761","ENSG00000223442","TH2LCRR"
"101927762","ENSG00000229869","LARP4B-DT"
"101927765","ENSG00000231663","COA6-AS1"
"101927766","ENSG00000253311","LINC01847"
"101927768","ENSG00000228624","HDAC2-AS2"
"101927769","ENSG00000226097","LOC101927769"
"101927780","ENSG00000250548","LINC01303"
"101927787","ENSG00000228044","LOC101927787"
"101927793","ENSG00000259881","LOC101927793"
"101927795","ENSG00000230408","BZW1-AS1"
"101927796","ENSG00000224008","LINC01441"
"101927797","ENSG00000224141","MIR548XHG"
"101927798","ENSG00000253165","LOC101927798"
"101927801","ENSG00000224655","LINC01823"
"101927808","ENSG00000250433","CLSTN2-AS1"
"101927809","ENSG00000260552","COSMOC"
"101927811","ENSG00000271133","ITGB8-AS1"
"101927815","ENSG00000254319","LINC03021"
"101927815","ENSG00000282397","LINC03021"
"101927815","ENSG00000282435","LINC03021"
"101927815","ENSG00000277526","LINC03021"
"101927821","ENSG00000233997","LINC01425"
"101927822","ENSG00000253593","LOC101927822"
"101927825","ENSG00000282556","LOC101927825"
"101927827","ENSG00000229311","LOC101927827"
"101927828","ENSG00000255120","OVOL1-AS1"
"101927829","ENSG00000231304","LOC101927829"
"101927829","ENSG00000280552","LOC101927829"
"101927830","ENSG00000224533","LOC101927830"
"101927832","ENSG00000241570","PAQR9-AS1"
"101927833","ENSG00000272311","IFNL4P1"
"101927837","ENSG00000270049","ATP6V0D1-DT"
"101927839","ENSG00000225084","LOC101927839"
"101927843","ENSG00000233215","LINC01687"
"101927844","ENSG00000284240","LINC02801"
"101927845","ENSG00000251218","LOC101927845"
"101927849","ENSG00000248210","LINC02355"
"101927851","ENSG00000238005","LNCATV"
"101927855","ENSG00000267131","LOC101927855"
"101927857","ENSG00000286559","LOC101927857"
"101927862","ENSG00000253978","TENM2-AS1"
"101927866","ENSG00000242671","LINC02010"
"101927869","ENSG00000224832","LINC01689"
"101927870","ENSG00000234715","SLC26A5-AS1"
"101927873","ENSG00000231107","LINC01508"
"101927876","ENSG00000261781","LINC01654"
"101927877","ENSG00000265000","MARCHF10-DT"
"101927879","ENSG00000283458","LOC101927879"
"101927880","ENSG00000233321","LINC02669"
"101927884","ENSG00000231172","EVA1A-AS"
"101927888","ENSG00000231811","LOC101927888"
"101927889","ENSG00000227143","LINC01153"
"101927891","ENSG00000237505","PKN2-AS1"
"101927895","ENSG00000230424","EMC1-AS1"
"101927900","ENSG00000261715","LINC01477"
"101927901","ENSG00000255970","LINC02421"
"101927904","ENSG00000226005","LINC02660"
"101927905","ENSG00000215241","LINC02449"
"101927907","ENSG00000234653","LRRTM4-AS1"
"101927908","ENSG00000253469","LOC101927908"
"101927911","ENSG00000262884","LOC101927911"
"101927913","ENSG00000236336","CDYL-AS1"
"101927914","ENSG00000234210","LOC101927914"
"101927917","ENSG00000248332","TUB-AS1"
"101927921","ENSG00000267337","LINC01478"
"101927922","ENSG00000255772","LINC01479"
"101927924","ENSG00000237574","LINC01856"
"101927926","ENSG00000233605","LINC01851"
"101927931","ENSG00000270164","LINC01480"
"101927934","ENSG00000251169","LINC01843"
"101927943","ENSG00000267414","SETBP1-DT"
"101927948","ENSG00000229494","LOC101927948"
"101927950","ENSG00000270174","LOC101927950"
"101927953","ENSG00000249082","EPIST"
"101927957","ENSG00000261008","LINC01572"
"101927963","ENSG00000253210","DENND3-AS1"
"101927972","ENSG00000269985","FARS2-AS1"
"101927973","ENSG00000236532","LINC01695"
"101927974","ENSG00000241764","CBLL1-AS1"
"101927978","ENSG00000259768","ZFHX3-AS1"
"101927983","ENSG00000236991","EDRF1-AS1"
"101927988","ENSG00000224308","LINC01527"
"101927989","ENSG00000265778","ZNF516-AS1"
"101927990","ENSG00000235535","TRDN-AS1"
"101927992","ENSG00000244541","LINC01213"
"101927993","ENSG00000223446","LOC101927993"
"101927994","ENSG00000224559","LINC01087"
"101927995","ENSG00000289450","LOC101927995"
"101928000","ENSG00000234327","ZNF232-AS1"
"101928002","ENSG00000247131","LOC101928002"
"101928008","ENSG00000255476","LOC101928008"
"101928009","ENSG00000229699","LOC101928009"
"101928012","ENSG00000223646","LOC101928012"
"101928015","ENSG00000227260","LINC01985"
"101928016","ENSG00000253550","LOC101928016"
"101928031","ENSG00000232548","LINC01809"
"101928033","ENSG00000253647","KCNIP1-OT1"
"101928035","ENSG00000261404","PSMD7-DT"
"101928036","ENSG00000234520","HRAT17"
"101928040","ENSG00000235601","BARX1-DT"
"101928043","ENSG00000228397","LINC01635"
"101928052","ENSG00000249419","LOC101928052"
"101928053","ENSG00000246308","LOC101928053"
"101928058","ENSG00000253764","KBTBD11-AS1"
"101928058","ENSG00000282053","KBTBD11-AS1"
"101928059","ENSG00000284738","LOC101928059"
"101928062","ENSG00000257815","PRANCR"
"101928063","ENSG00000266921","ZNF230-DT"
"101928069","ENSG00000255517","DPP3-DT"
"101928075","ENSG00000245466","TTC9-DT"
"101928079","ENSG00000224081","SLC44A3-AS1"
"101928085","ENSG00000240137","ERICH6-AS1"
"101928087","ENSG00000277332","LOC101928087"
"101928092","ENSG00000289007","LOC101928092"
"101928093","ENSG00000253295","LOC101928093"
"101928098","ENSG00000230427","ALG14-AS1"
"101928100","ENSG00000245648","KLRK1-AS1"
"101928101","ENSG00000228013","IL6R-AS1"
"101928103","ENSG00000229267","SNHG31"
"101928104","ENSG00000267659","LINC01482"
"101928107","ENSG00000226527","LOC101928107"
"101928108","ENSG00000261667","LY6L"
"101928108","ENSG00000282693","LY6L"
"101928111","ENSG00000222020","HDAC4-AS1"
"101928114","ENSG00000226320","LINC01811"
"101928118","ENSG00000226026","RWDD3-DT"
"101928122","ENSG00000227517","LINC01483"
"101928132","ENSG00000254438","LINC02683"
"101928134","ENSG00000259446","RYR3-DT"
"101928136","ENSG00000253686","LINC01484"
"101928137","ENSG00000258123","LINC02444"
"101928138","ENSG00000256560","LINC01486"
"101928141","ENSG00000267603","LINC01028"
"101928143","ENSG00000284930","LOC101928143"
"101928144","ENSG00000264464","LINC02837"
"101928147","ENSG00000222018","C21orf140"
"101928151","ENSG00000249500","LINC01179"
"101928153","ENSG00000235257","ITGA9-AS1"
"101928154","ENSG00000254211","LINC01485"
"101928158","ENSG00000228812","LAMA5-AS1"
"101928160","ENSG00000181135","LOC101928160"
"101928160","ENSG00000274352","LOC101928160"
"101928161","ENSG00000226953","NCKAP5-AS2"
"101928162","ENSG00000256888","LINC02366"
"101928165","ENSG00000260785","CASC17"
"101928167","ENSG00000260433","LINC01917"
"101928174","ENSG00000250007","GJD2-DT"
"101928176","ENSG00000249306","LINC01411"
"101928185","ENSG00000233729","NCKAP5-AS1"
"101928190","ENSG00000241336","LINC01487"
"101928196","ENSG00000234597","LOC101928196"
"101928198","ENSG00000198948","LOC101928198"
"101928200","ENSG00000256508","MRGPRF-AS1"
"101928201","ENSG00000236513","LOC101928201"
"101928203","ENSG00000250514","LINC02125"
"101928205","ENSG00000226101","LINC02097"
"101928222","ENSG00000227210","WDR35-DT"
"101928223","ENSG00000250266","LINC01612"
"101928227","ENSG00000259225","LINC02345"
"101928228","ENSG00000236120","LINC03070"
"101928231","ENSG00000231971","CT69"
"101928233","ENSG00000225431","LINC01671"
"101928238","ENSG00000278611","ZNF426-DT"
"101928241","ENSG00000231987","LINC01787"
"101928248","ENSG00000260876","LINC01229"
"101928251","ENSG00000264985","LOC101928251"
"101928253","ENSG00000225102","LOC101928253"
"101928254","ENSG00000219445","LOC101928254"
"101928259","ENSG00000231944","PHKA1-AS1"
"101928264","ENSG00000288775","LOC101928264"
"101928266","ENSG00000262966","LOC101928266"
"101928270","ENSG00000224445","LINC01708"
"101928271","ENSG00000236436","LINC02850"
"101928276","ENSG00000260737","LINC01227"
"101928280","ENSG00000226497","LINC02549"
"101928280","ENSG00000280737","LINC02549"
"101928283","ENSG00000224897","LOC101928283"
"101928284","ENSG00000225731","PDE9A-AS1"
"101928287","ENSG00000203650","LINC01285"
"101928288","ENSG00000248339","LINC02504"
"101928290","ENSG00000256751","PLBD1-AS1"
"101928295","ENSG00000268686","LOC101928295"
"101928298","ENSG00000224788","LINC02670"
"101928303","ENSG00000236155","ZPLD2P"
"101928304","ENSG00000232310","LINC03002"
"101928309","ENSG00000234015","LINC02530"
"101928311","ENSG00000283051","LINC01668"
"101928317","ENSG00000255649","LOC101928317"
"101928333","ENSG00000236340","GRM8-AS1"
"101928334","ENSG00000289355","LOC101928334"
"101928335","ENSG00000236064","LOC101928335"
"101928336","ENSG00000230392","LINC03098"
"101928337","ENSG00000236130","PTCSC2"
"101928345","ENSG00000226725","PABPC1L2B-AS1"
"101928357","ENSG00000287568","LOC101928357"
"101928363","ENSG00000259883","EHD4-AS1"
"101928371","ENSG00000225420","LOC101928371"
"101928372","ENSG00000198358","LOC101928372"
"101928373","ENSG00000286313","LOC101928373"
"101928376","ENSG00000244040","IL12A-AS1"
"101928380","ENSG00000226725","LOC101928380"
"101928380","ENSG00000231963","LOC101928380"
"101928381","ENSG00000236252","LOC101928381"
"101928386","ENSG00000232377","LOC101928386"
"101928388","ENSG00000246740","PLA2G4E-AS1"
"101928389","ENSG00000235834","LOC101928389"
"101928392","ENSG00000261285","LOC101928392"
"101928398","ENSG00000287082","LOC101928398"
"101928399","ENSG00000237989","LINC01679"
"101928401","ENSG00000233288","LOC101928401"
"101928402","ENSG00000232412","STAG2-AS1"
"101928403","ENSG00000234028","EIF2AK3-DT"
"101928404","ENSG00000232892","RGS5-AS1"
"101928414","ENSG00000259520","SLC28A2-AS1"
"101928416","ENSG00000255916","LOC101928416"
"101928416","ENSG00000288458","LOC101928416"
"101928417","ENSG00000260832","LOC101928417"
"101928418","ENSG00000227274","MYOCD-AS1"
"101928420","ENSG00000257741","LINC01490"
"101928424","ENSG00000255337","TMEM123-DT"
"101928435","ENSG00000232837","LINC01700"
"101928436","ENSG00000224613","RNPC3-DT"
"101928438","ENSG00000237461","LOC101928438"
"101928440","ENSG00000254508","FBXO3-DT"
"101928441","ENSG00000256321","LOC101928441"
"101928443","ENSG00000248844","LINC02753"
"101928445","ENSG00000244945","RUFY1-AS1"
"101928445","ENSG00000283808","RUFY1-AS1"
"101928446","ENSG00000260862","LOC101928446"
"101928449","ENSG00000257747","LINC02426"
"101928455","ENSG00000232606","LINC01412"
"101928460","ENSG00000230523","LINC01756"
"101928461","ENSG00000234263","MAP3K5-AS1"
"101928463","ENSG00000287359","LOC101928463"
"101928464","ENSG00000219665","ZNF433-AS1"
"101928469","ENSG00000280870","MIR325HG"
"101928470","ENSG00000225376","TMEM246-AS1"
"101928471","ENSG00000256120","SOX5-AS1"
"101928475","ENSG00000232058","LOC101928475"
"101928476","ENSG00000230768","LINC01676"
"101928477","ENSG00000281655","MMP20-AS1"
"101928478","ENSG00000250708","LINC02269"
"101928484","ENSG00000231605","LINC01363"
"101928489","ENSG00000231652","CD109-AS1"
"101928495","ENSG00000237208","LOC101928495"
"101928496","ENSG00000225564","LINC01492"
"101928499","ENSG00000259203","LOC101928499"
"101928505","ENSG00000287709","LOC101928505"
"101928509","ENSG00000248174","LINC02268"
"101928513","ENSG00000225062","CATIP-AS1"
"101928514","ENSG00000267065","LINC02080"
"101928516","ENSG00000223786","LOC101928516"
"101928517","ENSG00000269072","LOC101928517"
"101928523","ENSG00000285483","LINC03094"
"101928525","ENSG00000226706","LOC101928525"
"101928527","ENSG00000225973","PIGBOS1"
"101928530","ENSG00000236617","CHFR-DT"
"101928532","ENSG00000250915","LOC101928532"
"101928532","ENSG00000288522","LOC101928532"
"101928535","ENSG00000290498","LOC101928535"
"101928536","ENSG00000254562","LINC01493"
"101928537","ENSG00000228135","LINC01494"
"101928539","ENSG00000249584","LINC02225"
"101928550","ENSG00000270332","SMC2-DT"
"101928555","ENSG00000227467","LINC01537"
"101928557","ENSG00000270159","LOC101928557"
"101928559","ENSG00000258977","LINC01467"
"101928565","ENSG00000228697","LOC101928565"
"101928569","ENSG00000248132","LINC02101"
"101928571","ENSG00000268095","ZNF649-AS1"
"101928578","ENSG00000232160","RAP2C-AS1"
"101928580","ENSG00000246211","P4HA3-AS1"
"101928583","ENSG00000285051","SLC7A14-AS1"
"101928590","ENSG00000249106","GPM6A-DT"
"101928595","ENSG00000250616","YPEL3-DT"
"101928596","ENSG00000237707","LOC101928596"
"101928597","ENSG00000246394","ZNF84-DT"
"101928599","ENSG00000258743","LINC02301"
"101928600","ENSG00000250127","LINC02108"
"101928601","ENSG00000269964","MEI4"
"101928602","ENSG00000267201","LINC01775"
"101928603","ENSG00000260286","ARMH2"
"101928611","ENSG00000260172","LINC01413"
"101928612","ENSG00000228401","HSPC324"
"101928614","ENSG00000260026","LINC02189"
"101928616","ENSG00000226903","LINC00354"
"101928618","ENSG00000261184","LOC101928618"
"101928622","ENSG00000250954","LOC101928622"
"101928626","ENSG00000230021","LOC101928626"
"101928627","ENSG00000226484","LOC101928627"
"101928628","ENSG00000230704","LOC101928628"
"101928646","ENSG00000245311","BMAL2-AS1"
"101928649","ENSG00000233937","CTC-338M12.4"
"101928651","ENSG00000248529","LOC101928651"
"101928656","ENSG00000251504","LINC01099"
"101928659","ENSG00000270006","C16orf95-DT"
"101928661","ENSG00000237468","ADGB-DT"
"101928673","ENSG00000203739","PRDX6-AS1"
"101928674","ENSG00000266970","SOCS3-DT"
"101928677","ENSG00000238210","ETDA"
"101928682","ENSG00000261697","LOC101928682"
"101928684","ENSG00000228308","LINC01209"
"101928687","ENSG00000231131","LNCAROD"
"101928694","ENSG00000259293","LIPC-AS1"
"101928696","ENSG00000229531","RABGAP1L-AS1"
"101928698","ENSG00000260102","LINC01070"
"101928700","ENSG00000236795","CNTNAP2-AS1"
"101928707","ENSG00000260219","CD2BP2-DT"
"101928708","ENSG00000261095","LOC101928708"
"101928710","ENSG00000267123","SCAT1"
"101928716","ENSG00000203446","SUGCT-AS1"
"101928718","ENSG00000284830","LOC101928718"
"101928721","ENSG00000247810","LOC101928721"
"101928725","ENSG00000245975","MINDY2-DT"
"101928728","ENSG00000260063","LOC101928728"
"101928731","ENSG00000258274","CRADD-AS1"
"101928733","ENSG00000228151","LOC101928733"
"101928734","ENSG00000251128","WWC2-AS1"
"101928736","ENSG00000260083","MIR762HG"
"101928737","ENSG00000288568","ZCCHC14-DT"
"101928738","ENSG00000262188","LINC01978"
"101928739","ENSG00000229102","PIK3CA-DT"
"101928744","ENSG00000232458","LINC01450"
"101928748","ENSG00000236461","LOC101928748"
"101928751","ENSG00000224718","LINC01657"
"101928752","ENSG00000260343","LINC01043"
"101928752","ENSG00000282706","LINC01043"
"101928764","ENSG00000290911","LOC101928764"
"101928765","ENSG00000232023","LINC01807"
"101928766","ENSG00000262585","LINC01979"
"101928767","ENSG00000258733","LINC02328"
"101928770","ENSG00000224995","LINC01526"
"101928773","ENSG00000224017","LINC01449"
"101928776","ENSG00000249534","LINC01258"
"101928778","ENSG00000236720","LINC01741"
"101928782","ENSG00000224865","LOC101928782"
"101928784","ENSG00000245534","RORA-AS1"
"101928790","ENSG00000244302","PEX5L-AS2"
"101928795","ENSG00000238284","LINC01448"
"101928797","ENSG00000233569","LOC101928797"
"101928809","ENSG00000245928","SDAD1-AS1"
"101928812","ENSG00000254427","LINC02696"
"101928820","ENSG00000234155","LINC02535"
"101928823","ENSG00000254968","LINC02763"
"101928834","ENSG00000233968","LOC101928834"
"101928837","ENSG00000255100","TSKU-AS1"
"101928840","ENSG00000259905","PWRN3"
"101928844","ENSG00000267709","LOC101928844"
"101928845","ENSG00000267147","LINC01842"
"101928846","ENSG00000235527","HIPK1-AS1"
"101928847","ENSG00000247416","LOC101928847"
"101928850","ENSG00000259530","LOC101928850"
"101928851","ENSG00000248505","LINC02380"
"101928855","ENSG00000262833","LOC101928855"
"101928857","ENSG00000249201","TERLR1"
"101928858","ENSG00000249364","LINC02997"
"101928865","ENSG00000251323","LINC02728"
"101928866","ENSG00000285910","LOC101928866"
"101928868","ENSG00000287260","LOC101928868"
"101928869","ENSG00000228740","GABRG3-AS1"
"101928877","ENSG00000250754","LINC02436"
"101928879","ENSG00000173966","COMMD5P1"
"101928880","ENSG00000260420","LINC02182"
"101928881","ENSG00000222001","LOC101928881"
"101928882","ENSG00000285336","LOC101928882"
"101928886","ENSG00000267522","LINC01864"
"101928887","ENSG00000224714","LINC02671"
"101928891","ENSG00000237476","LINC01637"
"101928894","ENSG00000255314","LOC101928894"
"101928896","ENSG00000255084","LOC101928896"
"101928904","ENSG00000228219","NPM1P30"
"101928906","ENSG00000205611","LOC101928906"
"101928909","ENSG00000259163","TTC7B-AS1"
"101928917","ENSG00000283697","HSFX3"
"101928919","ENSG00000255007","LINC02489"
"101928922","ENSG00000234056","LINC00463"
"101928924","ENSG00000249295","LOC101928924"
"101928924","ENSG00000278096","LOC101928924"
"101928932","ENSG00000237419","LOC101928932"
"101928937","ENSG00000258039","LOC101928937"
"101928940","ENSG00000256195","LOC101928940"
"101928941","ENSG00000291200","RHOXF1P1"
"101928942","ENSG00000251059","PRKG2-AS1"
"101928943","ENSG00000256746","MADD-AS1"
"101928944","ENSG00000255178","LINC02720"
"101928952","ENSG00000271143","LOC101928952"
"101928963","ENSG00000272677","HNRNPD-DT"
"101928969","ENSG00000258545","RHOXF1-AS1"
"101928971","ENSG00000250739","LINC01262"
"101928971","ENSG00000280513","LINC01262"
"101928973","ENSG00000237292","LINC01732"
"101928978","ENSG00000250546","LINC02994"
"101928982","ENSG00000267421","ZFP28-DT"
"101928988","ENSG00000259351","LOC101928988"
"101928989","ENSG00000245832","MIR4300HG"
"101928991","ENSG00000277200","CCDC92B"
"101928992","ENSG00000229433","LINC02069"
"101928994","ENSG00000229261","LOC101928994"
"101928995","ENSG00000228127","LINC01649"
"101928999","ENSG00000235455","IQCF5-AS1"
"101929002","ENSG00000258499","LINC02287"
